#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: eeg
#  filename..................: coreog_ica_lfilt_hfilt_ref_data.set
#  filepath..................: /home/jinbo/Project/CNC/data/sub-14/eeg/preprocess
#  nchan.....................: 64
#  pnts......................: 2126420
#  srate.....................: 500
#  nevents...................: 2400
#  generated by (bdf)........: 
#  generated by (set)........: eeg
#  reported in ..............: 
#  prog Version..............: 6.1.3
#  creation date.............: 26-Sep-2018 08:52:29
#  user Account..............: 
# 
#  Non-editable header end --------------------------------------------------------------------------------




# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


1     	0     	      4	              ""	      7.8020	      0.00	    0.0	    00000000     00000000	   1	[       ]
2     	0     	     40	              ""	      8.2020	    400.00	    0.0	    00000000     00000000	   1	[       ]
3     	0     	     45	              ""	      9.5020	   1300.00	    0.0	    00000000     00000000	   1	[       ]
4     	0     	     88	              ""	     12.2360	   2734.00	    0.0	    00000000     00000000	   1	[       ]
5     	0     	      1	              ""	     13.3360	   1100.00	    0.0	    00000000     00000000	   1	[       ]
6     	0     	     10	              ""	     13.9200	    584.00	    0.0	    00000000     00000000	   1	[       ]
7     	0     	     13	              ""	     15.2700	   1350.00	    0.0	    00000000     00000000	   1	[       ]
8     	0     	     88	              ""	     16.9520	   1682.00	    0.0	    00000000     00000000	   1	[       ]
9     	0     	      4	              ""	     18.2700	   1318.00	    0.0	    00000000     00000000	   1	[       ]
10    	0     	     40	              ""	     18.7020	    432.00	    0.0	    00000000     00000000	   1	[       ]
11    	0     	     43	              ""	     20.1020	   1400.00	    0.0	    00000000     00000000	   1	[       ]
12    	0     	     88	              ""	     22.0020	   1900.00	    0.0	    00000000     00000000	   1	[       ]
13    	0     	      3	              ""	     23.0700	   1068.00	    0.0	    00000000     00000000	   1	[       ]
14    	0     	     30	              ""	     23.6700	    600.00	    0.0	    00000000     00000000	   1	[       ]
15    	0     	     35	              ""	     24.9020	   1232.00	    0.0	    00000000     00000000	   1	[       ]
16    	0     	     99	              ""	     26.9020	   2000.00	    0.0	    00000000     00000000	   1	[       ]
17    	0     	      3	              ""	     28.0020	   1100.00	    0.0	    00000000     00000000	   1	[       ]
18    	0     	     30	              ""	     28.4520	    450.00	    0.0	    00000000     00000000	   1	[       ]
19    	0     	     31	              ""	     29.7520	   1300.00	    0.0	    00000000     00000000	   1	[       ]
